date,hour,slug,yes_token,no_token,utc_time
2025-09-08,3pm,bitcoin-up-or-down-september-8-3pm-et,101954433101141390195176341148429611136934547181023569817349893514127551711219,66326605951093258100426130329385212539221793023941952490689002490928270060609,2025-09-08T19:00:00Z
2025-09-08,4pm,bitcoin-up-or-down-september-8-4pm-et,71303695431619698498066993976771346208816069949734847725614072893155226089851,85905290710658080803985410427053317083025098976848017868329927955194274592921,2025-09-08T20:00:00Z
2025-09-08,5pm,bitcoin-up-or-down-september-8-5pm-et,82776047013759736946347225603628446459090796015679982274160478760905703129120,6170849445710603014996423857420662854967662816694979779590429150265452367405,2025-09-08T21:00:00Z
2025-09-08,6pm,bitcoin-up-or-down-september-8-6pm-et,26780891872054096303716090656862898018231010597446401752426204754488403850873,82106526114826143337265140465744157686819530823464439633603593497503206143246,2025-09-08T22:00:00Z
2025-09-08,7pm,bitcoin-up-or-down-september-8-7pm-et,13907381414677710908616416490601965738688634546181185551835705860731392465556,47017833316231799210660971945159647395296660157838606028869275728309366404003,2025-09-08T23:00:00Z
2025-09-08,8pm,bitcoin-up-or-down-september-8-8pm-et,18914557341509249431522146495625685705216911496851109395668578700650192428045,11478139450349661810539415415225399992283889399717378083611874700719665986859,2025-09-09T00:00:00Z
2025-09-08,9pm,bitcoin-up-or-down-september-8-9pm-et,29349197601390222851739985172642602612106084037871907042268318081984499209246,50002735235951961986370316282491172868093466594108495183137944986302597142884,2025-09-09T01:00:00Z
2025-09-08,10pm,bitcoin-up-or-down-september-8-10pm-et,54619369810997345554359500145943633103806151074829018918795683176751199870777,93196867022193061963699939510441827131602589967154336511980425986153493731881,2025-09-09T02:00:00Z
2025-09-08,11pm,bitcoin-up-or-down-september-8-11pm-et,4135444831939256019648162537052620310945935150100693094268209784975677612303,72246042517548802966162544934270957688960904380104764739151343067002271578431,2025-09-09T03:00:00Z
2025-09-09,12am,bitcoin-up-or-down-september-9-12am-et,30068007532123796881200455236301144436752854393787442683478572297136858713546,40117706320456744406917217596949726138613026465505079767979299197211939306384,2025-09-09T04:00:00Z
2025-09-09,1am,bitcoin-up-or-down-september-9-1am-et,67034826428252123471930606610186323964342020451535858751811299461524122841229,11146083072528981051579708335520761595388118196096915536398980992737101844564,2025-09-09T05:00:00Z
2025-09-09,2am,bitcoin-up-or-down-september-9-2am-et,69578006173866492254384258358067411715427183356635226096480339023164215176016,49595248808572562294044723284050622355969837272917896195951967570727341932343,2025-09-09T06:00:00Z
2025-09-09,3am,bitcoin-up-or-down-september-9-3am-et,83752770168367302825889821359327757642517779560819886510708037697006216367783,22171300004543681580267101722876868804875552478863935066567323890034845656801,2025-09-09T07:00:00Z
2025-09-09,4am,bitcoin-up-or-down-september-9-4am-et,113061022179517947665444615061682789921411339793665692755771507856765076502696,52557937244055845275561310392010427703006802145129652555673692853329701709255,2025-09-09T08:00:00Z
2025-09-09,5am,bitcoin-up-or-down-september-9-5am-et,25318845251283508037777849032806910996459864642319883798089001808255251289058,31402354820302933671262246334393074377370939901960386235150071836059021560866,2025-09-09T09:00:00Z
2025-09-09,6am,bitcoin-up-or-down-september-9-6am-et,77848119544969418876320571038957146207026691030326320458778487669005200006214,43839844230650050802790829439096168024987228124530603278087652519559293892204,2025-09-09T10:00:00Z
2025-09-09,7am,bitcoin-up-or-down-september-9-7am-et,64761915436168486431253069829356551853377080685291821512130682915927545151831,30114222070564659700324326851318063905132500462729694579015650447869812525795,2025-09-09T11:00:00Z
2025-09-09,8am,bitcoin-up-or-down-september-9-8am-et,51015271362902576615583181642030317945704770567950824422638192775920063080028,112234980459932609597471747496240431056656313016407528787699545760861005217110,2025-09-09T12:00:00Z
2025-09-09,9am,bitcoin-up-or-down-september-9-9am-et,26384965468002793856817023677037057336773560875530471569520979828416854078883,15203201408907893638672886220065907871633320942756131976448089817207039889437,2025-09-09T13:00:00Z
2025-09-09,10am,bitcoin-up-or-down-september-9-10am-et,112537762850524191193377588222572816018021337106239357152672330090399155071426,7376284247155679794289644027952252854850569333303523972349580535928294505176,2025-09-09T14:00:00Z
2025-09-09,11am,bitcoin-up-or-down-september-9-11am-et,10178331996730609512016220822020245832144987740393357714998470999501713463747,104931769796885880856287430719532985161077457417028659966723800839779186031159,2025-09-09T15:00:00Z
2025-09-09,12pm,bitcoin-up-or-down-september-9-12pm-et,9103787557571372246305646891729639312503108184117709896299956234778655532334,47289257512096321783121930534555109551086562861908018553736081509394669669227,2025-09-09T16:00:00Z
2025-09-09,1pm,bitcoin-up-or-down-september-9-1pm-et,42643755405592486588525440424541831557497659664775529973513535633107846571876,64910285837846802387425199041369771582279284786045011660582879753821011309490,2025-09-09T17:00:00Z
2025-09-09,2pm,bitcoin-up-or-down-september-9-2pm-et,5869645212634542201060165258521966038038836939821713986690196797677668088062,105761153747842513832905804641672495937335905926082619799522541590443790835028,2025-09-09T18:00:00Z
2025-09-09,3pm,bitcoin-up-or-down-september-9-3pm-et,52605850048388054826742699465335185326572114654382032769696548407017290289153,113620060865859922320908380263292316964266749192081462814986691136926905230270,2025-09-09T19:00:00Z
2025-09-09,4pm,bitcoin-up-or-down-september-9-4pm-et,58042722548494062285533506966264780150457547566302813712551111981577811999984,57384568713351349832900821011735808098439475709172012408167150862613067557348,2025-09-09T20:00:00Z
2025-09-09,5pm,bitcoin-up-or-down-september-9-5pm-et,1432036622460605045530678754380001863848857244378594436453388259035816924106,53690355726444483685631780267609518941015533158927436151722974157605796549263,2025-09-09T21:00:00Z
2025-09-09,6pm,bitcoin-up-or-down-september-9-6pm-et,39224226581017184363553700200046496117293728435213943458961729939925887381019,61106228418772090189334196307595102304737832763509791780756003648669846722817,2025-09-09T22:00:00Z
2025-09-09,7pm,bitcoin-up-or-down-september-9-7pm-et,58346871537418677306439274784664849266752685686131897897061797855838233577643,62374114210539140006616876540893693717050416904145852588130503298493394248429,2025-09-09T23:00:00Z
2025-09-09,8pm,bitcoin-up-or-down-september-9-8pm-et,7205099552227827525924976767093212816517035695832602786711744603210235931454,71458913784300726684615105345511666513921502563862803061655971454322735371476,2025-09-10T00:00:00Z
2025-09-09,9pm,bitcoin-up-or-down-september-9-9pm-et,43229662747770920076690129732541763597802702632602094495327422501433023248385,25460775249161790121682770947793364387805866555616127362210147155683000542174,2025-09-10T01:00:00Z
2025-09-09,10pm,bitcoin-up-or-down-september-9-10pm-et,76865670860221183751879689280567945721642768847385879551452160893141530136763,57418359796103294863520906888910596960560795551249570888919366933398333981931,2025-09-10T02:00:00Z
2025-09-09,11pm,bitcoin-up-or-down-september-9-11pm-et,55142418747703056891430871685470929492229137497172677652026842087219818173250,87389949643323989584713640052847964968022122470989605779104210351062194967108,2025-09-10T03:00:00Z
2025-09-10,12am,bitcoin-up-or-down-september-10-12am-et,26203710964920471305265023653371773407638821764188080719417375090100795118365,51399897668542204080692812413192133310446886090891695130614746553895481877204,2025-09-10T04:00:00Z
2025-09-10,1am,bitcoin-up-or-down-september-10-1am-et,47649588389932644997188039169320838265884582618391635153220401645090860209949,61809692919252691996367416384203649251149918036848809084388011871880725493874,2025-09-10T05:00:00Z
2025-09-10,2am,bitcoin-up-or-down-september-10-2am-et,85207979554443606741306943237406771513900256388265050014548109903455141420000,94049008594609998304360393498574407844923047066826664690503019967585328777035,2025-09-10T06:00:00Z
2025-09-10,3am,bitcoin-up-or-down-september-10-3am-et,68342214869484655531234350103590886322337521383590842216086567451791507901319,97560276429229989998937138188658472832243570950499660390718248958649890013016,2025-09-10T07:00:00Z
2025-09-10,4am,bitcoin-up-or-down-september-10-4am-et,40360901594283918113986496645472141609899421882138164525374275275574599718882,73103622849508700430330566084227547538308527193590743255257355111348620099012,2025-09-10T08:00:00Z
2025-09-10,5am,bitcoin-up-or-down-september-10-5am-et,90666453412579708143909565079337265163137755412241208593507185423978871790163,18301710466793314451614065873475407101490207819545232026286586274361944739321,2025-09-10T09:00:00Z
2025-09-10,6am,bitcoin-up-or-down-september-10-6am-et,80531959632160624506337770278894870967423700609737654236068460795315687096882,13116469167303785632078831111787991788363341038920257077131724594673941723221,2025-09-10T10:00:00Z
2025-09-10,7am,bitcoin-up-or-down-september-10-7am-et,16443707266832529133127376963787990453712351838553767670315703428722870172230,89121373733091796379275034356103818886486647474295770579144849184614466118332,2025-09-10T11:00:00Z
2025-09-10,8am,bitcoin-up-or-down-september-10-8am-et,7212286289403136110866060340199313888459342685645921063302398286576009468560,44260062867344534119757710157334814017032349043316904709841923232756034627209,2025-09-10T12:00:00Z
2025-09-10,9am,bitcoin-up-or-down-september-10-9am-et,47809023825829168455478357141124179618126460384279241501014409320830325679436,22158112839055090792436714340811821209744547485427570688671473673149402295880,2025-09-10T13:00:00Z
2025-09-10,10am,bitcoin-up-or-down-september-10-10am-et,3510140453129851855448105154346097543759498926455619721737087619043163282147,81263696652234262641816167515596734748081475014754975821180826019527540932727,2025-09-10T14:00:00Z
2025-09-10,11am,bitcoin-up-or-down-september-10-11am-et,59683931293352618002216516524051753333590795732245199983932812905600191145249,18474474647414789510938845373354651189084933042259549157895965745606648649998,2025-09-10T15:00:00Z
2025-09-10,12pm,bitcoin-up-or-down-september-10-12pm-et,47318006020667421821687046929652016567874077868879237212250284168816724230225,114683050346696946489662179390658062019395582697094883477115745522586324472561,2025-09-10T16:00:00Z
2025-09-10,1pm,bitcoin-up-or-down-september-10-1pm-et,14981968348107004040505141889438508595297224655287000951809424630039175520310,62983083203300628345756963633546325825875376832664636121857244730397815482203,2025-09-10T17:00:00Z
2025-09-10,2pm,bitcoin-up-or-down-september-10-2pm-et,70171192772842060004949373687059783616841363307905552885911381875010772886335,3620635233799682157859511567951666674892614231248620284592090142476956379094,2025-09-10T18:00:00Z
2025-09-10,3pm,bitcoin-up-or-down-september-10-3pm-et,40929672107157578118559820046382151710652688204604948619975725973669831040946,36288153972834979092570425818671103229620858142321206222423172096018466887747,2025-09-10T19:00:00Z
2025-09-10,4pm,bitcoin-up-or-down-september-10-4pm-et,36865044879800413884805633835290228885759082301757049239341995851078618709140,103606059404317431978631012490521047689900554957147511962691043786461544142587,2025-09-10T20:00:00Z
2025-09-10,5pm,bitcoin-up-or-down-september-10-5pm-et,27982301327179498998593434208751791464627944282128738858031959095317554582546,94659866192461668231007001992298648007483695602476314651473755578723420612793,2025-09-10T21:00:00Z
2025-09-10,6pm,bitcoin-up-or-down-september-10-6pm-et,97772353810802919772144566419403857870836033274175844928698607428934055843334,70531227666600817707099886748484877425959460355404543319912759537504023941520,2025-09-10T22:00:00Z
2025-09-10,7pm,bitcoin-up-or-down-september-10-7pm-et,95528792434048607600350917229448886218238788662131841988218752491474838854281,2011241273663376482594036733048407286751361526211307378727162701927175476917,2025-09-10T23:00:00Z
2025-09-10,8pm,bitcoin-up-or-down-september-10-8pm-et,28330227332278101097803642553375148228639516187587364393113418792104922495323,5590165792229484927156094390543046605539201470992216147447745158730256692823,2025-09-11T00:00:00Z
2025-09-10,9pm,bitcoin-up-or-down-september-10-9pm-et,18181731629479499959586762433647443221934813404390571349519731319525076505095,78109000797392464252287475272951587266374602851496315330061524328348388711217,2025-09-11T01:00:00Z
2025-09-10,10pm,bitcoin-up-or-down-september-10-10pm-et,97441330096910955630712736743585007076824241651252864070676567105342782918633,31233087133307146518514086891075994059972193978871897017589778273005853794000,2025-09-11T02:00:00Z
2025-09-10,11pm,bitcoin-up-or-down-september-10-11pm-et,100460002902940241194518099200818283237771584977631391125841530980221767216952,8466562383210868057661111930358091312507764226618294499013241567743637985476,2025-09-11T03:00:00Z
2025-09-11,12am,bitcoin-up-or-down-september-11-12am-et,44290086922128032687004767856485252046028991426554564139304206396601775134586,9320452729107646917973724755983982326704386512817165192045991382940973580955,2025-09-11T04:00:00Z
